,Ogrid,Name,Well Count,Inactive Wells,5.9 Compliance,Property,Well Name,Lease Type,ULSTR,OCD Unit Letter,API,Well Type,Last Prod/Inj,Inactive Additional Bond Due,Bonding Depth,Required Bond Amount,Bond Required Now,Covered By Blanket TA Bond,Bond In Place,In Violation
3348,329487,"BXP Operating, LLC",704.0,149.0,No,,DOWNES B #004,P,1-06-22S-37E,A,30-025-25301,O,03/2020,04/2022,6732.0,38464.0,,,0.0,
3349,329487,"BXP Operating, LLC",704.0,149.0,No,326811.0,DOWNES D #001,P,K-32-21S-37E,K,30-025-06954,O,07/2020,08/2022,6618.0,38236.0,,,0.0,
3350,329487,"BXP Operating, LLC",704.0,149.0,No,,DOWNES D #002,P,L-32-21S-37E,L,30-025-06955,O,01/2015,02/2017,6630.0,38260.0,Y,Y,0.0,
3351,329487,"BXP Operating, LLC",704.0,149.0,No,,DOWNES D #003,P,N-32-21S-37E,N,30-025-06956,O,06/2015,07/2017,6680.0,38360.0,Y,Y,0.0,
3352,329487,"BXP Operating, LLC",704.0,149.0,No,,DOWNES D #004,P,M-32-21S-37E,M,30-025-24568,O,08/2015,09/2017,6720.0,38440.0,Y,Y,0.0,
3353,329487,"BXP Operating, LLC",704.0,149.0,No,326812.0,E B ANDERSON #002,P,M-06-13S-38E,M,30-025-22454,S,12/2018,01/2021,12234.0,49468.0,,,0.0,
3354,329487,"BXP Operating, LLC",704.0,149.0,No,,E B ANDERSON #003,P,M-06-13S-38E,M,30-025-29786,O,05/1994,06/1996,12210.0,49420.0,Y,Y,0.0,
3355,329487,"BXP Operating, LLC",704.0,149.0,No,326814.0,EAST CAPROCK SWD #002,P,B-14-12S-32E,B,30-025-00113,S,07/2015,08/2017,11651.0,48302.0,Y,Y,0.0,
3356,329487,"BXP Operating, LLC",704.0,149.0,No,,EAST CAPROCK SWD #005,P,B-14-12S-32E,B,30-025-40335,S,07/2020,08/2022,11700.0,48400.0,,,0.0,
3357,329487,"BXP Operating, LLC",704.0,149.0,No,326815.0,EVEREST #002,P,L-14-18S-26E,L,30-015-00285,O,07/2020,08/2022,99999.0,224998.0,,,0.0,
3358,329487,"BXP Operating, LLC",704.0,149.0,No,,EVEREST #003,P,L-14-18S-26E,L,30-015-25844,O,07/2020,08/2022,99999.0,224998.0,,,0.0,
3359,329487,"BXP Operating, LLC",704.0,149.0,No,326818.0,GATES WHEATLEY #001,P,I-12-18S-26E,I,30-015-00296,O,07/2020,08/2022,99999.0,224998.0,,,0.0,
3360,329487,"BXP Operating, LLC",704.0,149.0,No,326820.0,H C POSEY A #005,P,A-11-12S-32E,A,30-025-00102,O,07/2020,08/2022,11215.0,47430.0,,,0.0,
3361,329487,"BXP Operating, LLC",704.0,149.0,No,326822.0,HALE STATE #001,S,2-31-17S-34E,E,30-025-02154,O,01/2018,02/2020,4764.0,34528.0,Y,Y,0.0,
3362,329487,"BXP Operating, LLC",704.0,149.0,No,,HALE STATE #002,S,1-31-17S-34E,D,30-025-23426,O,07/2020,08/2022,4678.0,34356.0,,,0.0,
3363,329487,"BXP Operating, LLC",704.0,149.0,No,,HALE STATE #004,S,1-31-17S-34E,D,30-025-39785,S,07/2020,08/2022,4938.0,34876.0,,,0.0,
3364,329487,"BXP Operating, LLC",704.0,149.0,No,326823.0,HOWARD FLEET #002,P,P-35-13S-37E,P,30-025-05087,O,07/2020,08/2022,12625.0,50250.0,,,0.0,
3365,329487,"BXP Operating, LLC",704.0,149.0,No,,HOWARD FLEET #005,P,I-35-13S-37E,I,30-025-30855,O,09/2016,10/2018,12582.0,50164.0,Y,Y,0.0,
3366,329487,"BXP Operating, LLC",704.0,149.0,No,326824.0,HUMPHREY QUEEN UNIT #001,P,1-04-25S-37E,A,30-025-11445,O,07/2020,08/2022,3685.0,32370.0,,,0.0,
3367,329487,"BXP Operating, LLC",704.0,149.0,No,,HUMPHREY QUEEN UNIT #002,P,4-03-25S-37E,D,30-025-11422,I,07/2020,08/2022,3396.0,31792.0,,,0.0,
3368,329487,"BXP Operating, LLC",704.0,149.0,No,,HUMPHREY QUEEN UNIT #003,P,3-03-25S-37E,C,30-025-11421,O,07/2020,08/2022,3474.0,31948.0,,,0.0,
3369,329487,"BXP Operating, LLC",704.0,149.0,No,,HUMPHREY QUEEN UNIT #007,P,H-04-25S-37E,H,30-025-11446,O,07/2020,08/2022,3496.0,31992.0,,,0.0,
3370,329487,"BXP Operating, LLC",704.0,149.0,No,,HUMPHREY QUEEN UNIT #010,P,G-03-25S-37E,G,30-025-11424,O,03/2018,04/2020,3435.0,31870.0,Y,Y,0.0,
3371,329487,"BXP Operating, LLC",704.0,149.0,No,,HUMPHREY QUEEN UNIT #016,P,K-03-25S-37E,K,30-025-20612,O,08/2016,09/2018,3546.0,32092.0,Y,Y,0.0,
3372,329487,"BXP Operating, LLC",704.0,149.0,No,,HUMPHREY QUEEN UNIT #017,P,J-03-25S-37E,J,30-025-11426,I,07/2020,08/2022,3420.0,31840.0,,,0.0,
3373,329487,"BXP Operating, LLC",704.0,149.0,No,,HUMPHREY QUEEN UNIT #021,P,M-03-25S-37E,M,30-025-21196,O,07/2020,08/2022,3554.0,32108.0,,,0.0,
3374,329487,"BXP Operating, LLC",704.0,149.0,No,,HUMPHREY QUEEN UNIT #022,P,N-03-25S-37E,N,30-025-11430,O,07/2020,08/2022,3573.0,32146.0,,,0.0,
3375,329487,"BXP Operating, LLC",704.0,149.0,No,,HUMPHREY QUEEN UNIT #028,P,J-03-25S-37E,J,30-025-23899,O,04/2016,05/2018,3600.0,32200.0,Y,Y,0.0,
3376,329487,"BXP Operating, LLC",704.0,149.0,No,,HUMPHREY QUEEN UNIT #029,P,3-03-25S-37E,C,30-025-23968,O,07/2020,08/2022,3550.0,32100.0,,,0.0,
3377,329487,"BXP Operating, LLC",704.0,149.0,No,,HUMPHREY QUEEN UNIT #030,P,E-03-25S-37E,E,30-025-28012,O,07/2020,08/2022,3850.0,32700.0,,,0.0,
3378,329487,"BXP Operating, LLC",704.0,149.0,No,,HUMPHREY QUEEN UNIT #031,P,N-03-25S-37E,N,30-025-28013,I,07/2020,08/2022,3640.0,32280.0,,,0.0,
3379,329487,"BXP Operating, LLC",704.0,149.0,No,326826.0,J L REED #001,P,H-35-13S-37E,H,30-025-05091,O,05/2015,06/2017,12574.0,50148.0,Y,Y,0.0,
3380,329487,"BXP Operating, LLC",704.0,149.0,No,,J L REED #002,P,A-35-13S-37E,A,30-025-05092,O,06/2006,07/2008,12440.0,49880.0,Y,Y,0.0,
3381,329487,"BXP Operating, LLC",704.0,149.0,No,,J L REED #005,P,H-35-13S-37E,H,30-025-29554,O,07/2020,08/2022,11100.0,47200.0,,,0.0,
3382,329487,"BXP Operating, LLC",704.0,149.0,No,,J L REED #006,P,G-35-13S-37E,G,30-025-30856,O,,,11112.0,47224.0,,,0.0,
3383,329487,"BXP Operating, LLC",704.0,149.0,No,,J L REED #007,P,A-35-13S-37E,A,30-025-38809,O,07/2020,08/2022,12367.0,49734.0,,,0.0,
3384,329487,"BXP Operating, LLC",704.0,149.0,No,326828.0,L H CHAMBERS A #001,P,L-01-12S-32E,L,30-025-00075,O,07/2020,08/2022,11385.0,47770.0,,,0.0,
3385,329487,"BXP Operating, LLC",704.0,149.0,No,326783.0,LANGLIE JAL UNIT #004,P,C-32-24S-37E,C,30-025-24838,O,07/2020,08/2022,3850.0,32700.0,,,0.0,
3386,329487,"BXP Operating, LLC",704.0,149.0,No,,LANGLIE JAL UNIT #005,S,B-32-24S-37E,B,30-025-11320,I,07/2020,08/2022,3553.0,32106.0,,,0.0,
3387,329487,"BXP Operating, LLC",704.0,149.0,No,,LANGLIE JAL UNIT #006,S,A-32-24S-37E,A,30-025-11317,O,07/2020,08/2022,3551.0,32102.0,,,0.0,
3388,329487,"BXP Operating, LLC",704.0,149.0,No,,LANGLIE JAL UNIT #008,S,G-32-24S-37E,G,30-025-24839,I,07/2020,08/2022,99999.0,224998.0,,,0.0,
3389,329487,"BXP Operating, LLC",704.0,149.0,No,,LANGLIE JAL UNIT #009,S,F-32-24S-37E,F,30-025-11310,I,07/2020,08/2022,99999.0,224998.0,,,0.0,
3390,329487,"BXP Operating, LLC",704.0,149.0,No,,LANGLIE JAL UNIT #014,P,2-31-24S-37E,E,30-025-11296,O,07/2020,08/2022,3455.0,31910.0,,,0.0,
3391,329487,"BXP Operating, LLC",704.0,149.0,No,,LANGLIE JAL UNIT #016,P,K-31-24S-37E,K,30-025-11299,O,07/2020,08/2022,3498.0,31996.0,,,0.0,
3392,329487,"BXP Operating, LLC",704.0,149.0,No,,LANGLIE JAL UNIT #019,S,L-32-24S-37E,L,30-025-11323,I,07/2020,08/2022,99999.0,224998.0,,,0.0,
3393,329487,"BXP Operating, LLC",704.0,149.0,No,,LANGLIE JAL UNIT #020,S,K-32-24S-37E,K,30-025-11313,I,07/2020,08/2022,99999.0,224998.0,,,0.0,
3394,329487,"BXP Operating, LLC",704.0,149.0,No,,LANGLIE JAL UNIT #021,S,J-32-24S-37E,J,30-025-11315,I,07/2020,08/2022,99999.0,224998.0,,,0.0,
3395,329487,"BXP Operating, LLC",704.0,149.0,No,,LANGLIE JAL UNIT #023,S,P-32-24S-37E,P,30-025-23866,I,07/2020,08/2022,99999.0,224998.0,,,0.0,
3396,329487,"BXP Operating, LLC",704.0,149.0,No,,LANGLIE JAL UNIT #025,S,N-32-24S-37E,N,30-025-11307,I,07/2020,08/2022,99999.0,224998.0,,,0.0,
3397,329487,"BXP Operating, LLC",704.0,149.0,No,,LANGLIE JAL UNIT #026,S,M-32-24S-37E,M,30-025-11322,I,07/2020,08/2022,99999.0,224998.0,,,0.0,
3398,329487,"BXP Operating, LLC",704.0,149.0,No,,LANGLIE JAL UNIT #028,P,O-31-24S-37E,O,30-025-11302,O,07/2020,08/2022,3505.0,32010.0,,,0.0,
3399,329487,"BXP Operating, LLC",704.0,149.0,No,,LANGLIE JAL UNIT #032,P,3-06-25S-37E,C,30-025-11481,O,07/2020,08/2022,3490.0,31980.0,,,0.0,
3400,329487,"BXP Operating, LLC",704.0,149.0,No,,LANGLIE JAL UNIT #056,P,I-06-25S-37E,I,30-025-11479,O,07/2020,08/2022,3780.0,32560.0,,,0.0,
3401,329487,"BXP Operating, LLC",704.0,149.0,No,,LANGLIE JAL UNIT #057,P,L-05-25S-37E,L,30-025-23884,I,03/2018,04/2020,99999.0,224998.0,Y,Y,0.0,
3402,329487,"BXP Operating, LLC",704.0,149.0,No,,LANGLIE JAL UNIT #065,P,N-05-25S-37E,N,30-025-23885,I,03/2018,04/2020,99999.0,224998.0,Y,Y,0.0,
3403,329487,"BXP Operating, LLC",704.0,149.0,No,,LANGLIE JAL UNIT #071,P,D-08-25S-37E,D,30-025-23869,I,07/2020,08/2022,3600.0,32200.0,,,0.0,
3404,329487,"BXP Operating, LLC",704.0,149.0,No,,LANGLIE JAL UNIT #072,P,C-08-25S-37E,C,30-025-11506,I,07/2020,08/2022,3748.0,32496.0,,,0.0,
3405,329487,"BXP Operating, LLC",704.0,149.0,No,,LANGLIE JAL UNIT #079,P,F-08-25S-37E,F,30-025-23870,I,07/2020,08/2022,3600.0,32200.0,,,0.0,
3406,329487,"BXP Operating, LLC",704.0,149.0,No,,LANGLIE JAL UNIT #080,P,E-08-25S-37E,E,30-025-24849,O,07/2020,08/2022,3850.0,32700.0,,,0.0,
3407,329487,"BXP Operating, LLC",704.0,149.0,No,,LANGLIE JAL UNIT #091,P,J-17-25S-37E,J,30-025-24891,I,07/2020,08/2022,3850.0,32700.0,,,0.0,
3408,329487,"BXP Operating, LLC",704.0,149.0,No,,LANGLIE JAL UNIT #095,S,M-32-24S-37E,M,30-025-27840,O,07/2020,08/2022,3720.0,32440.0,,,0.0,
3409,329487,"BXP Operating, LLC",704.0,149.0,No,,LANGLIE JAL UNIT #096,S,N-32-24S-37E,N,30-025-27841,O,07/2020,08/2022,3720.0,32440.0,,,0.0,
3410,329487,"BXP Operating, LLC",704.0,149.0,No,,LANGLIE JAL UNIT #098,S,I-32-24S-37E,I,30-025-27843,O,07/2020,08/2022,3722.0,32444.0,,,0.0,
3411,329487,"BXP Operating, LLC",704.0,149.0,No,,LANGLIE JAL UNIT #099,S,K-32-24S-37E,K,30-025-27844,O,07/2020,08/2022,3720.0,32440.0,,,0.0,
3412,329487,"BXP Operating, LLC",704.0,149.0,No,,LANGLIE JAL UNIT #100,S,L-32-24S-37E,L,30-025-27845,O,07/2020,08/2022,3700.0,32400.0,,,0.0,
3413,329487,"BXP Operating, LLC",704.0,149.0,No,,LANGLIE JAL UNIT #102,S,K-32-24S-37E,K,30-025-28405,O,07/2020,08/2022,3750.0,32500.0,,,0.0,
3414,329487,"BXP Operating, LLC",704.0,149.0,No,,LANGLIE JAL UNIT #106,S,A-32-24S-37E,A,30-025-28963,O,07/2020,08/2022,3750.0,32500.0,,,0.0,
3415,329487,"BXP Operating, LLC",704.0,149.0,No,,LANGLIE JAL UNIT #112,P,C-08-25S-37E,C,30-025-29408,O,05/1999,06/2001,3804.0,32608.0,Y,Y,0.0,
3416,329487,"BXP Operating, LLC",704.0,149.0,No,,LANGLIE JAL UNIT #113,P,G-05-25S-37E,G,30-025-30871,O,07/2020,08/2022,3761.0,32522.0,,,0.0,
3417,329487,"BXP Operating, LLC",704.0,149.0,No,,LANGLIE JAL UNIT #120,P,O-31-24S-37E,O,30-025-35577,I,07/2020,08/2022,3800.0,32600.0,,,0.0,
3418,329487,"BXP Operating, LLC",704.0,149.0,No,326790.0,LANGLIE MATTIX QUEEN UNIT #004,P,N-10-25S-37E,N,30-025-11522,O,07/2020,08/2022,3460.0,31920.0,,,0.0,
3419,329487,"BXP Operating, LLC",704.0,149.0,No,,LANGLIE MATTIX QUEEN UNIT #006,P,O-10-25S-37E,O,30-025-11517,O,09/2018,10/2020,3395.0,31790.0,,,0.0,
3420,329487,"BXP Operating, LLC",704.0,149.0,No,,LANGLIE MATTIX QUEEN UNIT #007,P,P-10-25S-37E,P,30-025-11518,I,07/2020,08/2022,3540.0,32080.0,,,0.0,
3421,329487,"BXP Operating, LLC",704.0,149.0,No,,LANGLIE MATTIX QUEEN UNIT #009,P,P-10-25S-37E,P,30-025-23863,O,12/2015,01/2018,3550.0,32100.0,Y,Y,0.0,
3422,329487,"BXP Operating, LLC",704.0,149.0,No,,LANGLIE MATTIX QUEEN UNIT #010,P,C-15-25S-37E,C,30-025-11603,O,07/2020,08/2022,3405.0,31810.0,,,0.0,
3423,329487,"BXP Operating, LLC",704.0,149.0,No,,LANGLIE MATTIX QUEEN UNIT #011,P,B-15-25S-37E,B,30-025-11607,I,07/2020,08/2022,3624.0,32248.0,,,0.0,
3424,329487,"BXP Operating, LLC",704.0,149.0,No,,LANGLIE MATTIX QUEEN UNIT #012,P,A-15-25S-37E,A,30-025-11609,O,07/2018,08/2020,3410.0,31820.0,Y,Y,0.0,
3425,329487,"BXP Operating, LLC",704.0,149.0,No,,LANGLIE MATTIX QUEEN UNIT #019,P,J-15-25S-37E,J,30-025-11601,I,07/2020,08/2022,3560.0,32120.0,,,0.0,
3426,329487,"BXP Operating, LLC",704.0,149.0,No,,LANGLIE MATTIX QUEEN UNIT #020,P,I-15-25S-37E,I,30-025-11599,O,07/2020,08/2022,3389.0,31778.0,,,0.0,
3427,329487,"BXP Operating, LLC",704.0,149.0,No,,LANGLIE MATTIX QUEEN UNIT #024,P,O-15-25S-37E,O,30-025-11600,O,07/2020,08/2022,3375.0,31750.0,,,0.0,
3428,329487,"BXP Operating, LLC",704.0,149.0,No,,LANGLIE MATTIX QUEEN UNIT #029,P,B-22-25S-37E,B,30-025-11695,O,07/2020,08/2022,3410.0,31820.0,,,0.0,
3429,329487,"BXP Operating, LLC",704.0,149.0,No,,LANGLIE MATTIX QUEEN UNIT #032,P,G-22-25S-37E,G,30-025-23300,I,07/2020,08/2022,3620.0,32240.0,,,0.0,
3430,329487,"BXP Operating, LLC",704.0,149.0,No,,LANGLIE MATTIX QUEEN UNIT #034,P,H-22-25S-37E,H,30-025-11689,O,05/2016,06/2018,3380.0,31760.0,Y,Y,0.0,
3431,329487,"BXP Operating, LLC",704.0,149.0,No,,LANGLIE MATTIX QUEEN UNIT #038,P,O-15-25S-37E,O,30-025-23766,O,07/2020,08/2022,3550.0,32100.0,,,0.0,
3432,329487,"BXP Operating, LLC",704.0,149.0,No,,LANGLIE MATTIX QUEEN UNIT #041,P,A-15-25S-37E,A,30-025-30747,O,04/2018,05/2020,3650.0,32300.0,Y,Y,0.0,
3433,329487,"BXP Operating, LLC",704.0,149.0,No,326789.0,LEA 403 STATE #004,S,D-17-18S-35E,D,30-025-20378,O,08/2016,09/2018,11896.0,48792.0,Y,Y,0.0,
3434,329487,"BXP Operating, LLC",704.0,149.0,No,326788.0,LEA LL STATE #001,S,F-32-17S-32E,F,30-025-27443,O,07/2020,08/2022,4200.0,33400.0,,,0.0,
3435,329487,"BXP Operating, LLC",704.0,149.0,No,326830.0,LOWE #001,P,M-25-13S-37E,M,30-025-30702,O,07/2020,08/2022,12272.0,49544.0,,,0.0,
3436,329487,"BXP Operating, LLC",704.0,149.0,No,326831.0,LOWE 25 SWD #002,P,M-25-13S-37E,M,30-025-40668,S,07/2020,08/2022,10800.0,46600.0,,,0.0,
3437,329487,"BXP Operating, LLC",704.0,149.0,No,326782.0,MALJAMAR GRAYBURG UNIT #001,S,E-02-17S-32E,E,30-025-00440,O,07/2020,08/2022,4449.0,33898.0,,,0.0,
3438,329487,"BXP Operating, LLC",704.0,149.0,No,,MALJAMAR GRAYBURG UNIT #028,P,P-04-17S-32E,P,30-025-00462,I,04/2018,05/2020,4090.0,33180.0,Y,Y,0.0,
3439,329487,"BXP Operating, LLC",704.0,149.0,No,,MALJAMAR GRAYBURG UNIT #041,P,I-09-17S-32E,I,30-025-21386,O,01/2016,02/2018,4175.0,33350.0,Y,Y,0.0,
3440,329487,"BXP Operating, LLC",704.0,149.0,No,,MALJAMAR GRAYBURG UNIT #067,P,M-11-17S-32E,M,30-025-20140,O,07/2020,08/2022,4110.0,33220.0,,,0.0,
3441,329487,"BXP Operating, LLC",704.0,149.0,No,,MALJAMAR GRAYBURG UNIT #070,P,C-14-17S-32E,C,30-025-20765,O,07/2020,08/2022,4100.0,33200.0,,,0.0,
3442,329487,"BXP Operating, LLC",704.0,149.0,No,,MALJAMAR GRAYBURG UNIT #072,P,E-14-17S-32E,E,30-025-00555,O,07/2020,08/2022,4010.0,33020.0,,,0.0,
3443,329487,"BXP Operating, LLC",704.0,149.0,No,,MALJAMAR GRAYBURG UNIT #079,P,3-04-17S-32E,C,30-025-33207,O,07/2018,08/2020,4400.0,33800.0,Y,Y,0.0,
3444,329487,"BXP Operating, LLC",704.0,149.0,No,,MALJAMAR GRAYBURG UNIT #080,S,E-02-17S-32E,E,30-025-33283,O,07/2016,08/2018,4450.0,33900.0,Y,Y,0.0,
3445,329487,"BXP Operating, LLC",704.0,149.0,No,,MALJAMAR GRAYBURG UNIT #087,P,F-04-17S-32E,F,30-025-33208,O,07/2020,08/2022,4200.0,33400.0,,,0.0,
3446,329487,"BXP Operating, LLC",704.0,149.0,No,,MALJAMAR GRAYBURG UNIT #127,P,4-04-17S-32E,D,30-025-34063,O,07/2020,08/2022,4525.0,34050.0,,,0.0,
3447,329487,"BXP Operating, LLC",704.0,149.0,No,,MALJAMAR GRAYBURG UNIT #128,P,3-04-17S-32E,C,30-025-34064,O,10/2017,11/2019,4500.0,34000.0,Y,Y,0.0,
3448,329487,"BXP Operating, LLC",704.0,149.0,No,,MALJAMAR GRAYBURG UNIT #152,P,F-04-17S-32E,F,30-025-33143,I,04/2018,05/2020,4250.0,33500.0,Y,Y,0.0,
3449,329487,"BXP Operating, LLC",704.0,149.0,No,326834.0,MATHERS STATE COM #001,S,D-33-11S-33E,D,30-025-22976,O,07/2020,08/2022,10188.0,45376.0,,,0.0,
3450,329487,"BXP Operating, LLC",704.0,149.0,No,326787.0,MAXWELL #001,P,F-06-13S-38E,F,30-025-21186,O,02/2019,03/2021,12235.0,49470.0,,,0.0,
3451,329487,"BXP Operating, LLC",704.0,149.0,No,,MAXWELL #002,P,E-06-13S-38E,E,30-025-23089,S,10/2017,11/2019,12244.0,49488.0,Y,Y,0.0,
3452,329487,"BXP Operating, LLC",704.0,149.0,No,326785.0,NAN-BET COM #001,S,2-19-21S-26E,E,30-015-20606,G,12/2017,01/2020,10904.0,46808.0,Y,Y,0.0,
3453,329487,"BXP Operating, LLC",704.0,149.0,No,326836.0,NEW MEXICO BH STATE #003,S,E-11-12S-32E,E,30-025-00108,G,07/2020,08/2022,11272.0,47544.0,,,0.0,
3454,329487,"BXP Operating, LLC",704.0,149.0,No,,NEW MEXICO BH STATE #004,S,D-11-12S-32E,D,30-025-00110,S,07/2020,08/2022,11235.0,47470.0,,,0.0,
3455,329487,"BXP Operating, LLC",704.0,149.0,No,326837.0,NEW MEXICO C STATE #001,S,E-36-13S-37E,E,30-025-05096,O,07/2020,08/2022,12249.0,49498.0,,,0.0,
3456,329487,"BXP Operating, LLC",704.0,149.0,No,326784.0,NORTH BENSON QUEEN UNIT #032,S,C-32-18S-30E,C,30-015-10535,O,05/2015,06/2017,2966.0,30932.0,Y,Y,0.0,
3457,329487,"BXP Operating, LLC",704.0,149.0,No,,NORTH BENSON QUEEN UNIT #042,S,F-32-18S-30E,F,30-015-10906,I,07/2020,08/2022,3205.0,31410.0,,,0.0,
3458,329487,"BXP Operating, LLC",704.0,149.0,No,,NORTH BENSON QUEEN UNIT #043,S,E-32-18S-30E,E,30-015-10846,O,06/2015,07/2017,3175.0,31350.0,Y,Y,0.0,
3459,329487,"BXP Operating, LLC",704.0,149.0,No,,NORTH BENSON QUEEN UNIT #044,S,K-32-18S-30E,K,30-015-20023,O,07/2020,08/2022,3228.0,31456.0,,,0.0,
3460,329487,"BXP Operating, LLC",704.0,149.0,No,326991.0,PARKWAY DELAWARE UNIT #601,S,2-02-20S-29E,B,30-015-26433,I,04/2019,05/2021,99999.0,224998.0,,,0.0,
3461,329487,"BXP Operating, LLC",704.0,149.0,No,,PARKWAY DELAWARE UNIT #901,S,E-36-19S-29E,E,30-015-26077,O,05/2019,06/2021,99999.0,224998.0,,,0.0,
3462,329487,"BXP Operating, LLC",704.0,149.0,No,,PARKWAY DELAWARE UNIT #902,S,D-36-19S-29E,D,30-015-26078,O,06/2015,07/2017,4752.0,34504.0,Y,Y,0.0,
3463,329487,"BXP Operating, LLC",704.0,149.0,No,,PARKWAY DELAWARE UNIT #921,S,L-36-19S-29E,L,30-015-26070,O,08/2019,09/2021,5000.0,35000.0,,,0.0,
3464,329487,"BXP Operating, LLC",704.0,149.0,No,,PARKWAY DELAWARE UNIT #922,S,M-36-19S-29E,M,30-015-26074,O,07/2019,08/2021,99999.0,224998.0,,,0.0,
3465,329487,"BXP Operating, LLC",704.0,149.0,No,,PARKWAY DELAWARE UNIT #923,S,K-36-19S-29E,K,30-015-26075,O,06/2019,07/2021,99999.0,224998.0,,,0.0,
3466,329487,"BXP Operating, LLC",704.0,149.0,No,326791.0,PHILLIPS LEA #001,S,F-31-17S-34E,F,30-025-02157,O,07/2020,08/2022,4765.0,34530.0,,,0.0,
3467,329487,"BXP Operating, LLC",704.0,149.0,No,,PHILLIPS LEA #002,S,G-31-17S-34E,G,30-025-02163,O,07/2020,08/2022,4720.0,34440.0,,,0.0,
3468,329487,"BXP Operating, LLC",704.0,149.0,No,,PHILLIPS LEA #003,S,J-31-17S-34E,J,30-025-02155,O,07/2020,08/2022,4752.0,34504.0,,,0.0,
3469,329487,"BXP Operating, LLC",704.0,149.0,No,,PHILLIPS LEA #005,S,3-31-17S-34E,L,30-025-23161,O,07/2020,08/2022,4850.0,34700.0,,,0.0,
3470,329487,"BXP Operating, LLC",704.0,149.0,No,,PHILLIPS LEA #006,S,K-31-17S-34E,K,30-025-23345,O,07/2020,08/2022,4875.0,34750.0,,,0.0,
3471,329487,"BXP Operating, LLC",704.0,149.0,No,,PHILLIPS LEA #007,S,C-31-17S-34E,C,30-025-23513,O,07/2020,08/2022,4850.0,34700.0,,,0.0,
3472,329487,"BXP Operating, LLC",704.0,149.0,No,,PHILLIPS LEA #008,S,N-31-17S-34E,N,30-025-23582,O,07/2020,08/2022,4950.0,34900.0,,,0.0,
3473,329487,"BXP Operating, LLC",704.0,149.0,No,,PHILLIPS LEA #013,S,F-31-17S-34E,F,30-025-39184,O,07/2020,08/2022,4822.0,34644.0,,,0.0,
3474,329487,"BXP Operating, LLC",704.0,149.0,No,,PHILLIPS LEA #104,S,4-31-17S-34E,M,30-025-42003,O,07/2020,08/2022,5011.0,35022.0,,,0.0,
3475,329487,"BXP Operating, LLC",704.0,149.0,No,,PHILLIPS LEA #105,S,O-31-17S-34E,O,30-025-42004,O,07/2020,08/2022,5003.0,35006.0,,,0.0,
3476,329487,"BXP Operating, LLC",704.0,149.0,No,326792.0,RED LAKE UNIT #001,S,I-24-16S-28E,I,30-015-25774,O,07/2020,08/2022,1770.0,28540.0,,,0.0,
3477,329487,"BXP Operating, LLC",704.0,149.0,No,,RED LAKE UNIT #002,S,O-24-16S-28E,O,30-015-25681,I,07/2020,08/2022,2250.0,29500.0,,,0.0,
3478,329487,"BXP Operating, LLC",704.0,149.0,No,,RED LAKE UNIT #003,S,P-24-16S-28E,P,30-015-25747,O,02/2015,03/2017,1780.0,28560.0,Y,Y,0.0,
3479,329487,"BXP Operating, LLC",704.0,149.0,No,,RED LAKE UNIT #004,S,B-25-16S-28E,B,30-015-23539,O,07/2020,08/2022,1700.0,28400.0,,,0.0,
3480,329487,"BXP Operating, LLC",704.0,149.0,No,,RED LAKE UNIT #006,S,F-25-16S-28E,F,30-015-23316,O,09/2018,10/2020,1660.0,28320.0,,,0.0,
3481,329487,"BXP Operating, LLC",704.0,149.0,No,,RED LAKE UNIT #010,S,K-25-16S-28E,K,30-015-23406,I,07/2020,08/2022,1690.0,28380.0,,,0.0,
3482,329487,"BXP Operating, LLC",704.0,149.0,No,,RED LAKE UNIT #015,S,N-25-16S-28E,N,30-015-23361,O,07/2020,08/2022,1735.0,28470.0,,,0.0,
3483,329487,"BXP Operating, LLC",704.0,149.0,No,,RED LAKE UNIT #019,S,C-36-16S-28E,C,30-015-23148,I,07/2020,08/2022,1752.0,28504.0,,,0.0,
3484,329487,"BXP Operating, LLC",704.0,149.0,No,,RED LAKE UNIT #020,S,B-36-16S-28E,B,30-015-22920,O,07/2020,08/2022,1885.0,28770.0,,,0.0,
3485,329487,"BXP Operating, LLC",704.0,149.0,No,,RED LAKE UNIT #021,S,A-36-16S-28E,A,30-015-23659,I,07/2020,08/2022,1900.0,28800.0,,,0.0,
3486,329487,"BXP Operating, LLC",704.0,149.0,No,,RED LAKE UNIT #022,S,E-36-16S-28E,E,30-015-01286,I,07/2020,08/2022,1725.0,28450.0,,,0.0,
3487,329487,"BXP Operating, LLC",704.0,149.0,No,,RED LAKE UNIT #023,S,F-36-16S-28E,F,30-015-22696,O,07/2020,08/2022,2322.0,29644.0,,,0.0,
3488,329487,"BXP Operating, LLC",704.0,149.0,No,,RED LAKE UNIT #026,S,B-36-16S-28E,B,30-015-28726,O,07/2020,08/2022,1852.0,28704.0,,,0.0,
3489,329487,"BXP Operating, LLC",704.0,149.0,No,,RED LAKE UNIT #028,S,N-25-16S-28E,N,30-015-29637,O,07/2020,08/2022,1755.0,28510.0,,,0.0,
3490,329487,"BXP Operating, LLC",704.0,149.0,No,326838.0,RINEWALT #001,P,4-04-22S-37E,D,30-025-10042,O,07/2020,08/2022,3718.0,32436.0,,,0.0,
